Section,Day,Time,TimeSlot,Subject,SubjectName,Teacher,TeacherName,Room,RoomType,ActivityType,Scheme,WeeklyHours,BlockLocation
SEC40,Tue,10:11,Tue_10_11,B006,"ED&Graphics.",T116,"Prof_Q",Block-A-Lab-06,Lab,LAB,B,1,a-dl-lab
SEC40,Tue,11:12,Tue_11_12,B005," Phy. Lab",T151,"Prof_BZ",Block-A-Lab-07,Lab,LAB,B,1,a-dl-lab
SEC40,Tue,12:01,Tue_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-01,Classroom,THEORY,B,4,campus-8class
SEC40,Tue,02:03,Tue_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-01,Classroom,THEORY,B,3,campus-8class
SEC40,Tue,03:04,Tue_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-01,Classroom,THEORY,B,3,campus-8class
SEC40,Wed,10:11,Wed_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-01,Classroom,THEORY,B,4,campus-8class
SEC40,Wed,11:12,Wed_11_12,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-02,Lab,LAB,B,2,a-dl-lab
SEC40,Wed,12:01,Wed_12_01,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-03,Lab,LAB,B,2,a-dl-lab
SEC40,Wed,02:03,Wed_02_03,B004,"EVS",T177,"Prof_CZ",Block-8-Room-01,Classroom,THEORY,B,2,campus-8class
SEC40,Wed,03:04,Wed_03_04,B004,"EVS",T119,"Prof_T",Block-8-Room-01,Classroom,THEORY,B,2,campus-8class
SEC41,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC41,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC41,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC41,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC41,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-02,Multi-Purpose,Elective,B,2,campus-8class
SEC41,Mon,10:11,Mon_10_11,B005," Phy. Lab",T168,"Prof_CQ",Block-B-Lab-01,Lab,LAB,B,1,b-wl-lab
SEC41,Mon,11:12,Mon_11_12,B003,"Sc.LS.",T125,"Prof_Z",Block-8-Room-02,Classroom,THEORY,B,2,campus-8class
SEC41,Mon,12:01,Mon_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-02,Classroom,THEORY,B,4,campus-8class
SEC41,Mon,02:03,Mon_02_03,B007,"PL(T) & Prog. Lab",T199,"Prof_DV",Block-B-Lab-04,Lab,LAB,B,2,b-wl-lab
SEC41,Mon,03:04,Mon_03_04,B004,"EVS",T190,"Prof_DM",Block-8-Room-02,Classroom,THEORY,B,2,campus-8class
SEC41,Tue,10:11,Tue_10_11,B002,"Phy.",T196,"Prof_DS",Block-8-Room-02,Classroom,THEORY,B,3,campus-8class
SEC41,Tue,11:12,Tue_11_12,B002,"Phy.",T110,"Prof_K",Block-8-Room-02,Classroom,THEORY,B,3,campus-8class
SEC41,Tue,12:01,Tue_12_01,B007,"PL(T) & Prog. Lab",T190,"Prof_DM",Block-B-Lab-08,Lab,LAB,B,2,b-wl-lab
SEC41,Tue,02:03,Tue_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-02,Classroom,THEORY,B,4,campus-8class
SEC41,Tue,03:04,Tue_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-02,Classroom,THEORY,B,4,campus-8class
SEC41,Wed,10:11,Wed_10_11,B004,"EVS",T155,"Prof_CD",Block-8-Room-02,Classroom,THEORY,B,2,campus-8class
SEC41,Wed,11:12,Wed_11_12,B006,"ED&Graphics.",T113,"Prof_N",Block-B-Lab-02,Lab,LAB,B,1,b-wl-lab
SEC41,Wed,12:01,Wed_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-02,Classroom,THEORY,B,3,campus-8class
SEC41,Wed,02:03,Wed_02_03,B003,"Sc.LS.",T186,"Prof_DI",Block-8-Room-02,Classroom,THEORY,B,2,campus-8class
SEC41,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-02,Classroom,THEORY,B,4,campus-8class
SEC42,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-03,Multi-Purpose,Elective,B,2,campus-8class
SEC42,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-03,Multi-Purpose,Elective,B,2,campus-8class
SEC42,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-03,Multi-Purpose,Elective,B,2,campus-8class
SEC42,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-03,Multi-Purpose,Elective,B,2,campus-8class
SEC42,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-03,Multi-Purpose,Elective,B,2,campus-8class
SEC42,Mon,10:11,Mon_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-03,Classroom,THEORY,B,4,campus-8class
SEC42,Mon,11:12,Mon_11_12,B002,"Phy.",T110,"Prof_K",Block-8-Room-03,Classroom,THEORY,B,3,campus-8class
SEC42,Mon,12:01,Mon_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-03,Classroom,THEORY,B,4,campus-8class
SEC42,Mon,02:03,Mon_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-03,Classroom,THEORY,B,2,campus-8class
SEC42,Mon,03:04,Mon_03_04,B004,"EVS",T111,"Prof_L",Block-8-Room-03,Classroom,THEORY,B,2,campus-8class
SEC42,Tue,10:11,Tue_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-03,Classroom,THEORY,B,2,campus-8class
SEC42,Tue,11:12,Tue_11_12,B005," Phy. Lab",T176,"Prof_CY",Block-C-Lab-07,Lab,LAB,B,1,c-wl-lab
SEC42,Tue,12:01,Tue_12_01,B007,"PL(T) & Prog. Lab",T199,"Prof_DV",Block-C-Lab-08,Lab,LAB,B,2,c-wl-lab
SEC42,Tue,02:03,Tue_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-03,Classroom,THEORY,B,3,campus-8class
SEC42,Tue,03:04,Tue_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-03,Classroom,THEORY,B,3,campus-8class
SEC42,Wed,10:11,Wed_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-03,Classroom,THEORY,B,2,campus-8class
SEC42,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-03,Classroom,THEORY,B,4,campus-8class
SEC42,Wed,12:01,Wed_12_01,B006,"ED&Graphics.",T113,"Prof_N",Block-C-Lab-03,Lab,LAB,B,1,c-wl-lab
SEC42,Wed,02:03,Wed_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-03,Classroom,THEORY,B,4,campus-8class
SEC42,Wed,03:04,Wed_03_04,B007,"PL(T) & Prog. Lab",T137,"Prof_BL",Block-C-Lab-05,Lab,LAB,B,2,c-wl-lab
SEC43,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-04,Multi-Purpose,Elective,B,2,campus-8class
SEC43,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-04,Multi-Purpose,Elective,B,2,campus-8class
SEC43,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-04,Multi-Purpose,Elective,B,2,campus-8class
SEC43,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-04,Multi-Purpose,Elective,B,2,campus-8class
SEC43,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-04,Multi-Purpose,Elective,B,2,campus-8class
SEC43,Mon,10:11,Mon_10_11,B004,"EVS",T177,"Prof_CZ",Block-8-Room-04,Classroom,THEORY,B,2,campus-8class
SEC43,Mon,11:12,Mon_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-04,Classroom,THEORY,B,4,campus-8class
SEC43,Mon,12:01,Mon_12_01,B005," Phy. Lab",T151,"Prof_BZ",Block-LAB-Lab-03,Lab,LAB,B,1,lab-cam-3-lab
SEC43,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-04,Classroom,THEORY,B,4,campus-8class
SEC43,Mon,03:04,Mon_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-04,Classroom,THEORY,B,3,campus-8class
SEC43,Tue,10:11,Tue_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-04,Classroom,THEORY,B,2,campus-8class
SEC43,Tue,11:12,Tue_11_12,B003,"Sc.LS.",T140,"Prof_BO",Block-8-Room-04,Classroom,THEORY,B,2,campus-8class
SEC43,Tue,12:01,Tue_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-04,Classroom,THEORY,B,4,campus-8class
SEC43,Tue,02:03,Tue_02_03,B007,"PL(T) & Prog. Lab",T199,"Prof_DV",Block-LAB-Lab-09,Lab,LAB,B,2,lab-cam-3-lab
SEC43,Tue,03:04,Tue_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-04,Classroom,THEORY,B,4,campus-8class
SEC43,Wed,10:11,Wed_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-04,Classroom,THEORY,B,3,campus-8class
SEC43,Wed,11:12,Wed_11_12,B006,"ED&Graphics.",T113,"Prof_N",Block-LAB-Lab-02,Lab,LAB,B,1,lab-cam-3-lab
SEC43,Wed,12:01,Wed_12_01,B004,"EVS",T195,"Prof_DR",Block-8-Room-04,Classroom,THEORY,B,2,campus-8class
SEC43,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-04,Classroom,THEORY,B,3,campus-8class
SEC43,Wed,03:04,Wed_03_04,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-05,Lab,LAB,B,2,lab-cam-3-lab
SEC44,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-05,Multi-Purpose,Elective,B,2,campus-8class
SEC44,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-05,Multi-Purpose,Elective,B,2,campus-8class
SEC44,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-05,Multi-Purpose,Elective,B,2,campus-8class
SEC44,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-05,Multi-Purpose,Elective,B,2,campus-8class
SEC44,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-05,Multi-Purpose,Elective,B,2,campus-8class
SEC44,Mon,10:11,Mon_10_11,B005," Phy. Lab",T105,"Prof_F",Block-A-Lab-01,Lab,LAB,B,1,a-dl-lab
SEC44,Mon,11:12,Mon_11_12,B004,"EVS",T169,"Prof_CR",Block-8-Room-05,Classroom,THEORY,B,2,campus-8class
SEC44,Mon,12:01,Mon_12_01,B007,"PL(T) & Prog. Lab",T199,"Prof_DV",Block-A-Lab-03,Lab,LAB,B,2,a-dl-lab
SEC44,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-05,Classroom,THEORY,B,4,campus-8class
SEC44,Mon,03:04,Mon_03_04,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-05,Classroom,THEORY,B,2,campus-8class
SEC44,Tue,10:11,Tue_10_11,B007,"PL(T) & Prog. Lab",T138,"Prof_BM",Block-A-Lab-06,Lab,LAB,B,2,a-dl-lab
SEC44,Tue,11:12,Tue_11_12,B003,"Sc.LS.",T177,"Prof_CZ",Block-8-Room-05,Classroom,THEORY,B,2,campus-8class
SEC44,Tue,12:01,Tue_12_01,B006,"ED&Graphics.",T188,"Prof_DK",Block-A-Lab-08,Lab,LAB,B,1,a-dl-lab
SEC44,Tue,02:03,Tue_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-05,Classroom,THEORY,B,3,campus-8class
SEC44,Tue,03:04,Tue_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-05,Classroom,THEORY,B,3,campus-8class
SEC44,Wed,10:11,Wed_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-05,Classroom,THEORY,B,4,campus-8class
SEC44,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-05,Classroom,THEORY,B,4,campus-8class
SEC44,Wed,12:01,Wed_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-05,Classroom,THEORY,B,4,campus-8class
SEC44,Wed,02:03,Wed_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-05,Classroom,THEORY,B,2,campus-8class
SEC44,Wed,03:04,Wed_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-05,Classroom,THEORY,B,3,campus-8class
SEC45,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-06,Multi-Purpose,Elective,B,2,campus-8class
SEC45,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-06,Multi-Purpose,Elective,B,2,campus-8class
SEC45,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-06,Multi-Purpose,Elective,B,2,campus-8class
SEC45,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-06,Multi-Purpose,Elective,B,2,campus-8class
SEC45,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-06,Multi-Purpose,Elective,B,2,campus-8class
SEC45,Mon,10:11,Mon_10_11,B002,"Phy.",T196,"Prof_DS",Block-8-Room-06,Classroom,THEORY,B,3,campus-8class
SEC45,Mon,11:12,Mon_11_12,B004,"EVS",T193,"Prof_DP",Block-8-Room-06,Classroom,THEORY,B,2,campus-8class
SEC45,Mon,12:01,Mon_12_01,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-06,Classroom,THEORY,B,2,campus-8class
SEC45,Mon,02:03,Mon_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-04,Lab,LAB,B,2,b-wl-lab
SEC45,Mon,03:04,Mon_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-06,Classroom,THEORY,B,4,campus-8class
SEC45,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-06,Classroom,THEORY,B,4,campus-8class
SEC45,Tue,11:12,Tue_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-06,Classroom,THEORY,B,4,campus-8class
SEC45,Tue,12:01,Tue_12_01,B004,"EVS",T147,"Prof_BV",Block-8-Room-06,Classroom,THEORY,B,2,campus-8class
SEC45,Tue,02:03,Tue_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-09,Lab,LAB,B,2,b-wl-lab
SEC45,Tue,03:04,Tue_03_04,B003,"Sc.LS.",T177,"Prof_CZ",Block-8-Room-06,Classroom,THEORY,B,2,campus-8class
SEC45,Wed,10:11,Wed_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-06,Classroom,THEORY,B,3,campus-8class
SEC45,Wed,11:12,Wed_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-06,Classroom,THEORY,B,4,campus-8class
SEC45,Wed,12:01,Wed_12_01,B005," Phy. Lab",T170,"Prof_CS",Block-B-Lab-03,Lab,LAB,B,1,b-wl-lab
SEC45,Wed,02:03,Wed_02_03,B006,"ED&Graphics.",T151,"Prof_BZ",Block-B-Lab-04,Lab,LAB,B,1,b-wl-lab
SEC45,Wed,03:04,Wed_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-06,Classroom,THEORY,B,3,campus-8class
SEC46,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-07,Multi-Purpose,Elective,B,2,campus-8class
SEC46,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-07,Multi-Purpose,Elective,B,2,campus-8class
SEC46,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-07,Multi-Purpose,Elective,B,2,campus-8class
SEC46,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-07,Multi-Purpose,Elective,B,2,campus-8class
SEC46,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-07,Multi-Purpose,Elective,B,2,campus-8class
SEC46,Mon,10:11,Mon_10_11,B005," Phy. Lab",T105,"Prof_F",Block-C-Lab-01,Lab,LAB,B,1,c-wl-lab
SEC46,Mon,11:12,Mon_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-07,Classroom,THEORY,B,4,campus-8class
SEC46,Mon,12:01,Mon_12_01,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-C-Lab-03,Lab,LAB,B,2,c-wl-lab
SEC46,Mon,02:03,Mon_02_03,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-07,Classroom,THEORY,B,2,campus-8class
SEC46,Mon,03:04,Mon_03_04,B007,"PL(T) & Prog. Lab",T137,"Prof_BL",Block-C-Lab-05,Lab,LAB,B,2,c-wl-lab
SEC46,Tue,10:11,Tue_10_11,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-07,Classroom,THEORY,B,2,campus-8class
SEC46,Tue,11:12,Tue_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-07,Classroom,THEORY,B,4,campus-8class
SEC46,Tue,12:01,Tue_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-07,Classroom,THEORY,B,3,campus-8class
SEC46,Tue,02:03,Tue_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-07,Classroom,THEORY,B,2,campus-8class
SEC46,Tue,03:04,Tue_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-07,Classroom,THEORY,B,3,campus-8class
SEC46,Wed,10:11,Wed_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-07,Classroom,THEORY,B,4,campus-8class
SEC46,Wed,11:12,Wed_11_12,B004,"EVS",T111,"Prof_L",Block-8-Room-07,Classroom,THEORY,B,2,campus-8class
SEC46,Wed,12:01,Wed_12_01,B006,"ED&Graphics.",T113,"Prof_N",Block-C-Lab-03,Lab,LAB,B,1,c-wl-lab
SEC46,Wed,02:03,Wed_02_03,B002,"Phy.",T110,"Prof_K",Block-8-Room-07,Classroom,THEORY,B,3,campus-8class
SEC46,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-07,Classroom,THEORY,B,4,campus-8class
SEC47,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-08,Multi-Purpose,Elective,B,2,campus-8class
SEC47,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-08,Multi-Purpose,Elective,B,2,campus-8class
SEC47,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-08,Multi-Purpose,Elective,B,2,campus-8class
SEC47,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-08,Multi-Purpose,Elective,B,2,campus-8class
SEC47,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-08,Multi-Purpose,Elective,B,2,campus-8class
SEC47,Mon,10:11,Mon_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-08,Classroom,THEORY,B,4,campus-8class
SEC47,Mon,11:12,Mon_11_12,B001,"T&NM",T108,"Prof_I",Block-8-Room-08,Classroom,THEORY,B,4,campus-8class
SEC47,Mon,12:01,Mon_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-08,Classroom,THEORY,B,4,campus-8class
SEC47,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-08,Classroom,THEORY,B,4,campus-8class
SEC47,Mon,03:04,Mon_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-08,Classroom,THEORY,B,3,campus-8class
SEC47,Tue,10:11,Tue_10_11,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-06,Lab,LAB,B,2,lab-cam-3-lab
SEC47,Tue,11:12,Tue_11_12,B004,"EVS",T178,"Prof_DA",Block-8-Room-08,Classroom,THEORY,B,2,campus-8class
SEC47,Tue,12:01,Tue_12_01,B003,"Sc.LS.",T182,"Prof_DE",Block-8-Room-08,Classroom,THEORY,B,2,campus-8class
SEC47,Tue,02:03,Tue_02_03,B005," Phy. Lab",T154,"Prof_CC",Block-LAB-Lab-09,Lab,LAB,B,1,lab-cam-3-lab
SEC47,Tue,03:04,Tue_03_04,B004,"EVS",T190,"Prof_DM",Block-8-Room-08,Classroom,THEORY,B,2,campus-8class
SEC47,Wed,10:11,Wed_10_11,B006,"ED&Graphics.",T113,"Prof_N",Block-LAB-Lab-01,Lab,LAB,B,1,lab-cam-3-lab
SEC47,Wed,11:12,Wed_11_12,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-08,Classroom,THEORY,B,2,campus-8class
SEC47,Wed,12:01,Wed_12_01,B002,"Phy.",T110,"Prof_K",Block-8-Room-08,Classroom,THEORY,B,3,campus-8class
SEC47,Wed,02:03,Wed_02_03,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-LAB-Lab-04,Lab,LAB,B,2,lab-cam-3-lab
SEC47,Wed,03:04,Wed_03_04,B002,"Phy.",T110,"Prof_K",Block-8-Room-08,Classroom,THEORY,B,3,campus-8class
SEC48,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-09,Multi-Purpose,Elective,B,2,campus-8class
SEC48,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-09,Multi-Purpose,Elective,B,2,campus-8class
SEC48,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-09,Multi-Purpose,Elective,B,2,campus-8class
SEC48,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-09,Multi-Purpose,Elective,B,2,campus-8class
SEC48,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-09,Multi-Purpose,Elective,B,2,campus-8class
SEC48,Mon,10:11,Mon_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-09,Classroom,THEORY,B,3,campus-8class
SEC48,Mon,11:12,Mon_11_12,B002,"Phy.",T110,"Prof_K",Block-8-Room-09,Classroom,THEORY,B,3,campus-8class
SEC48,Mon,12:01,Mon_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-09,Classroom,THEORY,B,4,campus-8class
SEC48,Mon,02:03,Mon_02_03,B002,"Phy.",T194,"Prof_DQ",Block-8-Room-09,Classroom,THEORY,B,3,campus-8class
SEC48,Mon,03:04,Mon_03_04,B004,"EVS",T111,"Prof_L",Block-8-Room-09,Classroom,THEORY,B,2,campus-8class
SEC48,Tue,10:11,Tue_10_11,B001,"T&NM",T108,"Prof_I",Block-8-Room-09,Classroom,THEORY,B,4,campus-8class
SEC48,Tue,11:12,Tue_11_12,B003,"Sc.LS.",T186,"Prof_DI",Block-8-Room-09,Classroom,THEORY,B,2,campus-8class
SEC48,Tue,12:01,Tue_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-09,Classroom,THEORY,B,4,campus-8class
SEC48,Tue,02:03,Tue_02_03,B005," Phy. Lab",T105,"Prof_F",Block-A-Lab-09,Lab,LAB,B,1,a-dl-lab
SEC48,Tue,03:04,Tue_03_04,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-10,Lab,LAB,B,2,a-dl-lab
SEC48,Wed,10:11,Wed_10_11,B006,"ED&Graphics.",T113,"Prof_N",Block-A-Lab-01,Lab,LAB,B,1,a-dl-lab
SEC48,Wed,11:12,Wed_11_12,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-09,Classroom,THEORY,B,2,campus-8class
SEC48,Wed,12:01,Wed_12_01,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-A-Lab-03,Lab,LAB,B,2,a-dl-lab
SEC48,Wed,02:03,Wed_02_03,B004,"EVS",T111,"Prof_L",Block-8-Room-09,Classroom,THEORY,B,2,campus-8class
SEC48,Wed,03:04,Wed_03_04,B001,"T&NM",T108,"Prof_I",Block-8-Room-09,Classroom,THEORY,B,4,campus-8class
SEC49,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-10,Multi-Purpose,Elective,B,2,campus-8class
SEC49,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-10,Multi-Purpose,Elective,B,2,campus-8class
SEC49,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-10,Multi-Purpose,Elective,B,2,campus-8class
SEC49,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-10,Multi-Purpose,Elective,B,2,campus-8class
SEC49,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_B,"Elective Coordinator B",Block-8-Multi-10,Multi-Purpose,Elective,B,2,campus-8class
SEC49,Mon,10:11,Mon_10_11,B002,"Phy.",T110,"Prof_K",Block-8-Room-10,Classroom,THEORY,B,3,campus-8class
SEC49,Mon,11:12,Mon_11_12,B007,"PL(T) & Prog. Lab",T109,"Prof_J",Block-B-Lab-02,Lab,LAB,B,2,b-wl-lab
SEC49,Mon,12:01,Mon_12_01,B001,"T&NM",T108,"Prof_I",Block-8-Room-10,Classroom,THEORY,B,4,campus-8class
SEC49,Mon,02:03,Mon_02_03,B001,"T&NM",T108,"Prof_I",Block-8-Room-10,Classroom,THEORY,B,4,campus-8class
SEC49,Mon,03:04,Mon_03_04,B003,"Sc.LS.",T114,"Prof_O",Block-8-Room-10,Classroom,THEORY,B,2,campus-8class
SEC49,Tue,10:11,Tue_10_11,B005," Phy. Lab",T197,"Prof_DT",Block-B-Lab-06,Lab,LAB,B,1,b-wl-lab
